event_id,session_id,seat_id,track_id,t_start,t_end,frame_start,frame_end,rule,points,score_after,confidence,severity,reason,clip_path,thumb_path
evt_0001,sess_20260822_190700,S03,1,3.4,4.24,86,106,candidate_talking,40.0,40.0,0.85,warning,Candidate turned towards S04 (talking / mutual gaze observed for 0.8s),,
evt_0002,sess_20260822_190700,S01,4,5.52,5.52,138,138,object_phone,100.0,100.0,0.33,critical,"Prohibited mobile phone detected at S01 (near right wrist, conf 0.33)",/api/clips/evt_0002,/api/thumbs/evt_0002
evt_0003,sess_20260822_190700,S01,4,5.6,5.6,140,140,object_phone,100.0,199.9,0.51,critical,"Prohibited mobile phone detected at S01 (near right wrist, conf 0.51)",/api/clips/evt_0003,/api/thumbs/evt_0003
evt_0004,sess_20260822_190700,S01,4,5.68,5.68,142,142,object_phone,100.0,299.7,0.4,critical,"Prohibited mobile phone detected at S01 (near right wrist, conf 0.40)",/api/clips/evt_0004,/api/thumbs/evt_0004
evt_0005,sess_20260822_190700,S01,4,5.76,5.76,144,144,object_phone,100.0,399.6,0.29,critical,"Prohibited mobile phone detected at S01 (near right wrist, conf 0.29)",/api/clips/evt_0005,/api/thumbs/evt_0005
evt_0006,sess_20260822_190700,S03,1,9.16,9.16,229,229,object_phone,100.0,131.5,0.34,critical,"Prohibited mobile phone detected at S03 (near left wrist, conf 0.34)",/api/clips/evt_0006,/api/thumbs/evt_0006
evt_0007,sess_20260822_190700,S03,1,9.2,9.2,230,230,object_phone,100.0,231.4,0.36,critical,"Prohibited mobile phone detected at S03 (near left wrist, conf 0.36)",/api/clips/evt_0007,/api/thumbs/evt_0007
evt_0008,sess_20260822_190700,S03,1,9.28,9.28,232,232,object_phone,100.0,331.3,0.4,critical,"Prohibited mobile phone detected at S03 (near left wrist, conf 0.40)",/api/clips/evt_0008,/api/thumbs/evt_0008
evt_0009,sess_20260822_190700,S03,1,8.32,9.36,209,234,head_turn,10.0,341.1,0.95,critical,"Head turned right, 6.1 deviations from own baseline, held 1.0s",/api/clips/evt_0009,/api/thumbs/evt_0009
evt_0010,sess_20260822_190700,S03,1,9.36,9.36,234,234,object_phone,100.0,441.1,0.5,critical,"Prohibited mobile phone detected at S03 (near left wrist, conf 0.50)",/api/clips/evt_0010,/api/thumbs/evt_0010
evt_0011,sess_20260822_190700,S03,1,9.44,9.44,236,236,object_phone,100.0,541.0,0.51,critical,"Prohibited mobile phone detected at S03 (near left wrist, conf 0.51)",/api/clips/evt_0011,/api/thumbs/evt_0011
evt_0012,sess_20260822_190700,S02,5,8.48,9.52,213,238,head_turn,10.0,10.0,0.95,warning,"Head turned right, 4.6 deviations from own baseline, held 1.0s",,
evt_0013,sess_20260822_190700,S03,1,9.52,9.52,238,238,object_phone,100.0,640.8,0.41,critical,"Prohibited mobile phone detected at S03 (near left wrist, conf 0.41)",/api/clips/evt_0013,/api/thumbs/evt_0013
evt_0014,sess_20260822_190700,S03,1,8.8,9.64,221,241,candidate_talking,40.0,680.6,0.85,critical,Candidate turned towards S02 (talking / mutual gaze observed for 0.8s),/api/clips/evt_0014,/api/thumbs/evt_0014
evt_0015,sess_20260822_190700,S03,1,3.4,9.64,86,241,repeated_action,25.0,705.6,0.9,critical,"3 separate events in 6s: candidate_talking, head_turn, candidate_talking",/api/clips/evt_0015,/api/thumbs/evt_0015
evt_0016,sess_20260822_190700,S03,1,9.72,9.72,243,243,object_phone,100.0,805.5,0.37,critical,"Prohibited mobile phone detected at S03 (near left wrist, conf 0.37)",/api/clips/evt_0016,/api/thumbs/evt_0016
