event_id,session_id,seat_id,track_id,t_start,t_end,frame_start,frame_end,rule,points,score_after,confidence,severity,reason,clip_path,thumb_path
evt_0001,sess_20260822_141420,S02,1,5.76,5.76,144,144,object_phone,100.0,100.0,0.37,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.37)",,
evt_0002,sess_20260822_141420,S02,1,5.84,5.84,146,146,object_phone,100.0,199.9,0.54,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.54)",,
evt_0003,sess_20260822_141420,S02,1,5.92,5.92,148,148,object_phone,100.0,299.8,0.45,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.45)",,
evt_0004,sess_20260822_141420,S02,1,6.0,6.0,150,150,object_phone,100.0,399.6,0.27,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.27)",,
evt_0005,sess_20260822_141420,S02,1,6.08,6.08,152,152,object_phone,100.0,499.5,0.44,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.44)",,
evt_0006,sess_20260822_141420,S02,1,6.16,6.16,154,154,object_phone,100.0,599.4,0.2,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.20)",,
evt_0007,sess_20260822_141420,S02,1,6.24,6.24,156,156,object_phone,100.0,699.3,0.31,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.31)",,
evt_0008,sess_20260822_141420,S02,1,6.32,6.32,158,158,object_phone,100.0,799.2,0.2,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.20)",,
evt_0009,sess_20260822_141420,S02,1,6.4,6.4,160,160,object_phone,100.0,899.0,0.24,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.24)",,
evt_0010,sess_20260822_141420,S02,1,6.48,6.48,162,162,object_phone,100.0,998.9,0.22,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.22)",,
evt_0011,sess_20260822_141420,S02,1,6.56,6.56,164,164,object_phone,100.0,1098.8,0.26,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.26)",,
evt_0012,sess_20260822_141420,S02,1,6.64,6.64,166,166,object_phone,100.0,1198.7,0.34,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.34)",,
evt_0013,sess_20260822_141420,S02,1,6.72,6.72,168,168,object_phone,100.0,1298.6,0.4,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.40)",,
evt_0014,sess_20260822_141420,S02,1,6.8,6.8,170,170,object_phone,100.0,1398.4,0.23,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.23)",,
evt_0015,sess_20260822_141420,S02,1,6.88,6.88,172,172,object_phone,100.0,1498.3,0.26,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.26)",,
evt_0016,sess_20260822_141420,S02,1,6.96,6.96,174,174,object_phone,100.0,1598.2,0.25,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.25)",,
evt_0017,sess_20260822_141420,S02,1,7.04,7.04,176,176,object_phone,100.0,1698.1,0.19,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.19)",,
evt_0018,sess_20260822_141420,S02,1,7.36,7.36,184,184,object_chit,60.0,1757.6,0.13,critical,"Prohibited paper/chit detected at S02 (near left wrist, conf 0.17)",,
evt_0019,sess_20260822_141420,S02,1,7.44,7.44,186,186,object_phone,100.0,1857.5,0.17,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.17)",,
evt_0020,sess_20260822_141420,S02,1,8.0,8.0,200,200,object_phone,100.0,1956.6,0.25,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.25)",,
evt_0021,sess_20260822_141420,S02,1,8.08,8.08,202,202,object_phone,100.0,2056.5,0.4,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.40)",,
evt_0022,sess_20260822_141420,S02,1,8.16,8.16,204,204,object_phone,100.0,2156.4,0.36,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.36)",,
evt_0023,sess_20260822_141420,S02,1,8.24,8.24,206,206,object_phone,100.0,2256.3,0.47,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.47)",,
evt_0024,sess_20260822_141420,S02,1,8.32,8.32,208,208,object_phone,100.0,2356.2,0.61,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.61)",,
