event_id,session_id,seat_id,track_id,t_start,t_end,frame_start,frame_end,rule,points,score_after,confidence,severity,reason,clip_path,thumb_path
evt_0001,sess_20260822_164722,S02,1,5.76,5.76,144,144,object_phone,100.0,100.0,0.37,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.37)",,
evt_0002,sess_20260822_164722,S02,1,5.84,5.84,146,146,object_phone,100.0,199.9,0.54,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.54)",,
evt_0003,sess_20260822_164722,S02,1,5.92,5.92,148,148,object_phone,100.0,299.8,0.45,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.45)",,
evt_0004,sess_20260822_164722,S02,1,6.04,6.04,151,151,object_phone,100.0,399.6,0.42,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.42)",,
evt_0005,sess_20260822_164722,S02,1,6.08,6.08,152,152,object_phone,100.0,499.5,0.44,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.44)",,
evt_0006,sess_20260822_164722,S02,1,6.6,6.6,165,165,object_phone,100.0,598.7,0.44,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.44)",,
evt_0007,sess_20260822_164722,S02,1,6.68,6.68,167,167,object_phone,100.0,698.6,0.39,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.39)",,
evt_0008,sess_20260822_164722,S02,1,6.72,6.72,168,168,object_phone,100.0,798.6,0.4,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.40)",,
evt_0009,sess_20260822_164722,S02,1,8.08,8.08,202,202,object_phone,100.0,896.5,0.4,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.40)",,
evt_0010,sess_20260822_164722,S02,1,8.16,8.16,204,204,object_phone,100.0,996.4,0.36,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.36)",,
evt_0011,sess_20260822_164722,S02,1,8.24,8.24,206,206,object_phone,100.0,1096.3,0.47,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.47)",,
evt_0012,sess_20260822_164722,S02,1,8.32,8.32,208,208,object_phone,100.0,1196.2,0.61,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.61)",,
evt_0013,sess_20260822_164722,S02,1,8.4,8.4,210,210,object_phone,100.0,1296.0,0.35,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.35)",,
evt_0014,sess_20260822_164722,S02,1,8.64,8.64,216,216,object_phone,100.0,1395.7,0.36,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.36)",,
evt_0015,sess_20260822_164722,S02,1,8.8,8.8,220,220,object_phone,100.0,1495.4,0.6,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.60)",,
evt_0016,sess_20260822_164722,S02,1,8.92,8.92,223,223,object_phone,100.0,1595.3,0.38,critical,"Prohibited mobile phone detected at S02 (near left wrist, conf 0.38)",,
evt_0017,sess_20260822_164722,S02,1,10.24,11.24,256,281,head_turn,10.0,1601.8,0.95,critical,"Head turned right, 7.9 deviations from own baseline, held 1.0s",,
