event_id,session_id,seat_id,track_id,t_start,t_end,frame_start,frame_end,rule,points,score_after,confidence,severity,reason,clip_path,thumb_path
evt_0001,sess_20260820_183656,S04,1,4.0,4.0,100,100,hand_chit_pinch,50.0,50.0,0.8,warning,Paper chit pinch gesture detected at S04 (Right index-thumb pinch),,
evt_0002,sess_20260820_183656,S04,1,4.0,4.0,100,100,hand_chit_pinch,50.0,100.0,0.8,critical,Paper chit pinch gesture detected at S04 (Left index-thumb pinch),,
evt_0003,sess_20260820_183656,S04,1,4.04,4.04,101,101,hand_chit_pinch,50.0,149.9,0.8,critical,Paper chit pinch gesture detected at S04 (Left index-thumb pinch),,
evt_0004,sess_20260820_183656,S04,1,4.04,4.04,101,101,hand_chit_pinch,50.0,199.9,0.8,critical,Paper chit pinch gesture detected at S04 (Right index-thumb pinch),,
evt_0005,sess_20260820_183656,S04,1,4.08,4.08,102,102,hand_chit_pinch,50.0,249.9,0.8,critical,Paper chit pinch gesture detected at S04 (Right index-thumb pinch),,
evt_0006,sess_20260820_183656,S04,1,4.08,4.08,102,102,hand_chit_pinch,50.0,299.9,0.8,critical,Paper chit pinch gesture detected at S04 (Left index-thumb pinch),,
evt_0007,sess_20260820_183656,S04,1,4.12,4.12,103,103,hand_chit_pinch,50.0,349.8,0.8,critical,Paper chit pinch gesture detected at S04 (Left index-thumb pinch),,
evt_0008,sess_20260820_183656,S04,1,4.16,4.16,104,104,hand_chit_pinch,50.0,399.8,0.8,critical,Paper chit pinch gesture detected at S04 (Right index-thumb pinch),,
evt_0009,sess_20260820_183656,S04,1,4.2,4.2,105,105,hand_chit_pinch,50.0,449.7,0.8,critical,Paper chit pinch gesture detected at S04 (Right index-thumb pinch),,
evt_0010,sess_20260820_183656,S04,1,4.24,4.24,106,106,hand_chit_pinch,50.0,499.6,0.8,critical,Paper chit pinch gesture detected at S04 (Right index-thumb pinch),,
evt_0011,sess_20260820_183656,S04,1,4.28,4.28,107,107,hand_chit_pinch,50.0,549.6,0.8,critical,Paper chit pinch gesture detected at S04 (Right index-thumb pinch),,
evt_0012,sess_20260820_183656,S04,1,4.32,4.32,108,108,hand_chit_pinch,50.0,599.5,0.8,critical,Paper chit pinch gesture detected at S04 (Left index-thumb pinch),,
