event_id,session_id,seat_id,track_id,t_start,t_end,frame_start,frame_end,rule,points,score_after,confidence,severity,reason,clip_path,thumb_path
evt_0015,sess_20260823_075720,S03,5,11.75,11.75,94,94,object_unregistered,40.0,215.1,0.65,warning,"Unregistered object (mouse) appeared at S03 at 00:11, not present during calibration",,
evt_0016,sess_20260823_075720,S03,5,12.0,12.0,96,96,object_unregistered,40.0,254.7,0.62,warning,"Unregistered object (mouse) appeared at S03 at 00:12, not present during calibration",,
evt_0017,sess_20260823_075720,S03,5,12.25,12.25,98,98,object_unregistered,40.0,294.4,0.65,warning,"Unregistered object (mouse) appeared at S03 at 00:12, not present during calibration",,
evt_0018,sess_20260823_075720,S03,5,12.5,12.5,100,100,object_unregistered,40.0,334.0,0.64,warning,"Unregistered object (mouse) appeared at S03 at 00:12, not present during calibration",,
evt_0019,sess_20260823_075720,S03,5,12.75,12.75,102,102,object_unregistered,40.0,373.6,0.63,warning,"Unregistered object (mouse) appeared at S03 at 00:12, not present during calibration",,
evt_0020,sess_20260823_075720,S04,4,13.0,13.0,104,104,object_unregistered,40.0,308.0,0.35,warning,"Unregistered object (bottle) appeared at S04 at 00:13, not present during calibration",,
evt_0021,sess_20260823_075720,S04,4,13.25,13.25,106,106,object_unregistered,40.0,347.6,0.37,warning,"Unregistered object (bottle) appeared at S04 at 00:13, not present during calibration",,
evt_0022,sess_20260823_075720,S04,4,13.5,13.5,108,108,object_unregistered,40.0,387.2,0.31,warning,"Unregistered object (bottle) appeared at S04 at 00:13, not present during calibration",,
evt_0023,sess_20260823_075720,S04,4,13.75,13.75,110,110,object_unregistered,40.0,426.9,0.41,warning,"Unregistered object (bottle) appeared at S04 at 00:13, not present during calibration",,
evt_0024,sess_20260823_075720,S04,4,14.0,14.0,112,112,object_unregistered,40.0,466.5,0.39,warning,"Unregistered object (bottle) appeared at S04 at 00:14, not present during calibration",,
evt_0025,sess_20260823_075720,S04,4,14.25,14.25,114,114,object_unregistered,40.0,506.1,0.37,warning,"Unregistered object (bottle) appeared at S04 at 00:14, not present during calibration",,
evt_0026,sess_20260823_075720,S04,4,14.5,14.5,116,116,object_unregistered,40.0,545.7,0.37,warning,"Unregistered object (bottle) appeared at S04 at 00:14, not present during calibration",,
evt_0027,sess_20260823_075720,S04,4,13.88,14.75,97,118,candidate_talking,40.0,585.4,0.85,warning,Candidate turned towards S02 (talking / mutual gaze observed for 0.9s),,
evt_0028,sess_20260823_075720,S04,4,4.13,14.75,-147,118,repeated_action,25.0,610.4,0.9,critical,"3 separate events in 10s: candidate_talking, candidate_talking, candidate_talking",/api/clips/evt_0028,/api/thumbs/evt_0028
evt_0029,sess_20260823_075720,S04,4,14.75,14.75,118,118,object_unregistered,40.0,650.4,0.37,warning,"Unregistered object (bottle) appeared at S04 at 00:14, not present during calibration",,
evt_0030,sess_20260823_075720,S04,4,15.0,15.0,120,120,object_unregistered,40.0,690.0,0.36,warning,"Unregistered object (bottle) appeared at S04 at 00:15, not present during calibration",,
evt_0031,sess_20260823_075720,S04,4,15.25,15.25,122,122,object_unregistered,40.0,729.6,0.34,warning,"Unregistered object (bottle) appeared at S04 at 00:15, not present during calibration",,
evt_0032,sess_20260823_075720,S04,4,15.5,15.5,124,124,object_unregistered,40.0,769.2,0.35,warning,"Unregistered object (bottle) appeared at S04 at 00:15, not present during calibration",,
evt_0033,sess_20260823_075720,S04,4,15.75,15.75,126,126,object_unregistered,40.0,808.9,0.36,warning,"Unregistered object (bottle) appeared at S04 at 00:15, not present during calibration",,
evt_0034,sess_20260823_075720,S04,4,18.0,18.0,144,144,motion_spurt,20.0,825.5,0.75,critical,"Abnormal rapid motion detected at S04 (Energy: 30.2%, Velocity: 0.0px/s)",/api/clips/evt_0034,/api/thumbs/evt_0034
evt_0035,sess_20260823_075720,S04,4,18.13,18.13,145,145,motion_spurt,20.0,845.3,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 31.1%, Velocity: 0.0px/s)",,
evt_0036,sess_20260823_075720,S04,4,18.25,18.25,146,146,motion_spurt,20.0,865.1,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 31.8%, Velocity: 0.0px/s)",,
evt_0037,sess_20260823_075720,S04,4,18.38,18.38,147,147,motion_spurt,20.0,884.9,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 32.1%, Velocity: 0.0px/s)",,
evt_0038,sess_20260823_075720,S04,4,18.5,18.5,148,148,motion_spurt,20.0,904.7,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 32.0%, Velocity: 0.0px/s)",,
evt_0039,sess_20260823_075720,S04,4,18.63,18.63,149,149,motion_spurt,20.0,924.6,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 33.9%, Velocity: 0.0px/s)",,
evt_0040,sess_20260823_075720,S04,4,18.75,18.75,150,150,motion_spurt,20.0,944.4,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 37.2%, Velocity: 0.0px/s)",,
evt_0041,sess_20260823_075720,S04,4,18.88,18.88,151,151,motion_spurt,20.0,964.2,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 39.4%, Velocity: 0.0px/s)",,
evt_0042,sess_20260823_075720,S04,4,19.0,19.0,152,152,motion_spurt,20.0,984.0,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 41.6%, Velocity: 0.0px/s)",,
evt_0043,sess_20260823_075720,S04,4,19.13,19.13,153,153,motion_spurt,20.0,1003.8,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 40.0%, Velocity: 0.0px/s)",,
evt_0044,sess_20260823_075720,S04,4,19.25,19.25,154,154,motion_spurt,20.0,1023.6,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 39.4%, Velocity: 0.0px/s)",,
evt_0045,sess_20260823_075720,S04,4,19.38,19.38,155,155,motion_spurt,20.0,1043.4,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 39.0%, Velocity: 0.0px/s)",,
evt_0046,sess_20260823_075720,S04,4,19.5,19.5,156,156,object_unregistered,40.0,1083.2,0.71,warning,"Unregistered object (chair) appeared at S04 at 00:19, not present during calibration",,
evt_0047,sess_20260823_075720,S04,4,19.5,19.5,156,156,motion_spurt,20.0,1103.2,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 36.7%, Velocity: 0.0px/s)",,
evt_0048,sess_20260823_075720,S04,4,18.75,19.63,136,157,candidate_talking,40.0,1143.1,0.85,warning,Candidate turned towards S02 (talking / mutual gaze observed for 0.9s),,
evt_0049,sess_20260823_075720,S04,4,19.63,19.63,157,157,motion_spurt,20.0,1163.1,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 33.4%, Velocity: 0.0px/s)",,
evt_0050,sess_20260823_075720,S04,4,19.75,19.75,158,158,object_unregistered,40.0,1202.9,0.47,warning,"Unregistered object (chair) appeared at S04 at 00:19, not present during calibration",,
evt_0051,sess_20260823_075720,S04,4,19.75,19.75,158,158,motion_spurt,20.0,1222.9,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 32.3%, Velocity: 0.0px/s)",,
evt_0052,sess_20260823_075720,S04,4,19.88,19.88,159,159,motion_spurt,20.0,1242.7,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 33.3%, Velocity: 0.0px/s)",,
evt_0053,sess_20260823_075720,S03,5,20.0,20.0,160,160,object_unregistered,40.0,402.7,0.55,warning,"Unregistered object (mouse) appeared at S03 at 00:20, not present during calibration",,
evt_0054,sess_20260823_075720,S04,4,20.0,20.0,160,160,object_unregistered,40.0,1282.5,0.6,warning,"Unregistered object (chair) appeared at S04 at 00:20, not present during calibration",,
evt_0055,sess_20260823_075720,S04,4,20.0,20.0,160,160,object_unregistered,40.0,1322.5,0.3,warning,"Unregistered object (chair) appeared at S04 at 00:20, not present during calibration",,
evt_0056,sess_20260823_075720,S04,4,20.0,20.0,160,160,motion_spurt,20.0,1342.5,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 32.3%, Velocity: 0.0px/s)",,
evt_0057,sess_20260823_075720,S04,4,20.13,20.13,161,161,motion_spurt,20.0,1362.3,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 32.7%, Velocity: 0.0px/s)",,
evt_0058,sess_20260823_075720,S03,5,20.25,20.25,162,162,object_unregistered,40.0,442.4,0.55,warning,"Unregistered object (mouse) appeared at S03 at 00:20, not present during calibration",,
evt_0059,sess_20260823_075720,S04,4,20.25,20.25,162,162,object_unregistered,40.0,1402.1,0.63,warning,"Unregistered object (chair) appeared at S04 at 00:20, not present during calibration",,
evt_0060,sess_20260823_075720,S04,4,20.25,20.25,162,162,object_unregistered,40.0,1442.1,0.32,warning,"Unregistered object (chair) appeared at S04 at 00:20, not present during calibration",,
evt_0061,sess_20260823_075720,S04,4,20.25,20.25,162,162,motion_spurt,20.0,1462.1,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 32.5%, Velocity: 0.0px/s)",,
evt_0062,sess_20260823_075720,S04,4,20.38,20.38,163,163,motion_spurt,20.0,1481.9,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 31.9%, Velocity: 0.0px/s)",,
evt_0063,sess_20260823_075720,S03,5,20.51,20.51,164,164,object_unregistered,40.0,482.0,0.55,warning,"Unregistered object (mouse) appeared at S03 at 00:20, not present during calibration",,
evt_0064,sess_20260823_075720,S04,4,20.51,20.51,164,164,object_unregistered,40.0,1521.7,0.63,warning,"Unregistered object (chair) appeared at S04 at 00:20, not present during calibration",,
evt_0065,sess_20260823_075720,S04,4,20.51,20.51,164,164,object_unregistered,40.0,1561.7,0.31,warning,"Unregistered object (chair) appeared at S04 at 00:20, not present during calibration",,
evt_0066,sess_20260823_075720,S04,4,20.51,20.51,164,164,motion_spurt,20.0,1581.7,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 31.7%, Velocity: 0.0px/s)",,
evt_0067,sess_20260823_075720,S04,4,20.63,20.63,165,165,motion_spurt,20.0,1601.6,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 31.9%, Velocity: 0.0px/s)",,
evt_0068,sess_20260823_075720,S04,4,20.76,20.76,166,166,object_unregistered,40.0,1641.4,0.58,warning,"Unregistered object (chair) appeared at S04 at 00:20, not present during calibration",,
evt_0069,sess_20260823_075720,S04,4,20.76,20.76,166,166,object_unregistered,40.0,1681.4,0.3,warning,"Unregistered object (chair) appeared at S04 at 00:20, not present during calibration",,
evt_0070,sess_20260823_075720,S04,4,20.76,20.76,166,166,motion_spurt,20.0,1701.4,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 31.7%, Velocity: 0.0px/s)",,
evt_0071,sess_20260823_075720,S04,4,20.88,20.88,167,167,motion_spurt,20.0,1721.2,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 31.2%, Velocity: 0.0px/s)",,
evt_0072,sess_20260823_075720,S04,4,21.01,21.01,168,168,object_unregistered,40.0,1761.0,0.53,warning,"Unregistered object (chair) appeared at S04 at 00:21, not present during calibration",,
evt_0073,sess_20260823_075720,S04,4,21.01,21.01,168,168,object_unregistered,40.0,1801.0,0.36,warning,"Unregistered object (chair) appeared at S04 at 00:21, not present during calibration",,
evt_0074,sess_20260823_075720,S04,4,21.01,21.01,168,168,motion_spurt,20.0,1821.0,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 30.4%, Velocity: 0.0px/s)",,
evt_0075,sess_20260823_075720,S05,8,21.01,21.01,168,168,object_unregistered,40.0,40.0,0.64,warning,"Unregistered object (mouse) appeared at S05 at 00:21, not present during calibration",,
evt_0076,sess_20260823_075720,S04,4,21.26,21.26,170,170,object_unregistered,40.0,1860.6,0.54,warning,"Unregistered object (chair) appeared at S04 at 00:21, not present during calibration",,
evt_0077,sess_20260823_075720,S05,8,21.26,21.26,170,170,object_unregistered,40.0,79.6,0.64,warning,"Unregistered object (mouse) appeared at S05 at 00:21, not present during calibration",,
evt_0078,sess_20260823_075720,S04,4,21.51,21.51,172,172,object_unregistered,40.0,1900.2,0.47,warning,"Unregistered object (chair) appeared at S04 at 00:21, not present during calibration",,
evt_0079,sess_20260823_075720,S04,4,21.51,21.51,172,172,object_unregistered,40.0,1940.2,0.33,warning,"Unregistered object (chair) appeared at S04 at 00:21, not present during calibration",,
evt_0080,sess_20260823_075720,S04,4,21.76,21.76,174,174,object_unregistered,40.0,1979.9,0.45,warning,"Unregistered object (chair) appeared at S04 at 00:21, not present during calibration",,
evt_0081,sess_20260823_075720,S04,4,22.01,22.01,176,176,object_unregistered,40.0,2019.5,0.63,warning,"Unregistered object (chair) appeared at S04 at 00:22, not present during calibration",,
evt_0082,sess_20260823_075720,S04,4,22.26,22.26,178,178,motion_spurt,20.0,2039.1,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 30.6%, Velocity: 0.0px/s)",,
evt_0083,sess_20260823_075720,S04,4,22.38,22.38,179,179,motion_spurt,20.0,2058.9,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 33.5%, Velocity: 0.0px/s)",,
evt_0084,sess_20260823_075720,S04,4,22.51,22.51,180,180,motion_spurt,20.0,2078.7,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 36.6%, Velocity: 0.0px/s)",,
evt_0085,sess_20260823_075720,S04,4,22.63,22.63,181,181,motion_spurt,20.0,2098.6,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 38.5%, Velocity: 0.0px/s)",,
evt_0086,sess_20260823_075720,S04,4,22.76,22.76,182,182,motion_spurt,20.0,2118.4,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 39.9%, Velocity: 0.0px/s)",,
evt_0087,sess_20260823_075720,S04,4,22.88,22.88,183,183,motion_spurt,20.0,2138.2,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 42.4%, Velocity: 0.0px/s)",,
evt_0088,sess_20260823_075720,S04,4,23.01,23.01,184,184,motion_spurt,20.0,2158.0,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 42.7%, Velocity: 0.0px/s)",,
evt_0089,sess_20260823_075720,S04,4,23.13,23.13,185,185,motion_spurt,20.0,2177.8,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 44.0%, Velocity: 0.0px/s)",,
evt_0090,sess_20260823_075720,S04,4,23.26,23.26,186,186,motion_spurt,20.0,2197.6,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 42.2%, Velocity: 0.0px/s)",,
evt_0091,sess_20260823_075720,S04,4,23.38,23.38,187,187,motion_spurt,20.0,2217.4,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 41.3%, Velocity: 0.0px/s)",,
evt_0092,sess_20260823_075720,S04,4,23.51,23.51,188,188,motion_spurt,20.0,2237.2,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 41.6%, Velocity: 0.0px/s)",,
evt_0093,sess_20260823_075720,S04,4,23.63,23.63,189,189,motion_spurt,20.0,2257.1,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 43.1%, Velocity: 0.0px/s)",,
evt_0094,sess_20260823_075720,S04,4,23.76,23.76,190,190,motion_spurt,20.0,2276.9,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 44.1%, Velocity: 0.0px/s)",,
evt_0095,sess_20260823_075720,S04,4,23.88,23.88,191,191,motion_spurt,20.0,2296.7,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 44.3%, Velocity: 0.0px/s)",,
evt_0096,sess_20260823_075720,S04,4,24.01,24.01,192,192,motion_spurt,20.0,2316.5,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 44.9%, Velocity: 0.0px/s)",,
evt_0097,sess_20260823_075720,S04,4,24.13,24.13,193,193,motion_spurt,20.0,2336.3,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 45.5%, Velocity: 0.0px/s)",,
evt_0098,sess_20260823_075720,S03,5,24.26,24.26,194,194,object_unregistered,40.0,516.4,0.58,warning,"Unregistered object (mouse) appeared at S03 at 00:24, not present during calibration",,
evt_0099,sess_20260823_075720,S04,4,24.26,24.26,194,194,motion_spurt,20.0,2356.1,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 44.9%, Velocity: 0.0px/s)",,
evt_0100,sess_20260823_075720,S04,4,24.38,24.38,195,195,motion_spurt,20.0,2375.9,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 43.2%, Velocity: 0.0px/s)",,
evt_0101,sess_20260823_075720,S03,5,24.51,24.51,196,196,object_unregistered,40.0,556.0,0.62,warning,"Unregistered object (mouse) appeared at S03 at 00:24, not present during calibration",,
evt_0102,sess_20260823_075720,S04,4,23.63,24.51,175,196,candidate_talking,40.0,2415.7,0.85,warning,Candidate turned towards S02 (talking / mutual gaze observed for 0.9s),,
evt_0103,sess_20260823_075720,S04,4,24.51,24.51,196,196,motion_spurt,20.0,2435.7,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 41.0%, Velocity: 0.0px/s)",,
evt_0104,sess_20260823_075720,S04,4,24.63,24.63,197,197,motion_spurt,20.0,2455.6,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 38.9%, Velocity: 0.0px/s)",,
evt_0105,sess_20260823_075720,S03,5,24.76,24.76,198,198,object_unregistered,40.0,595.6,0.61,warning,"Unregistered object (mouse) appeared at S03 at 00:24, not present during calibration",,
evt_0106,sess_20260823_075720,S04,4,13.88,24.76,-73,198,repeated_action,25.0,2480.4,0.9,warning,"5 separate events in 10s: candidate_talking, candidate_talking, candidate_talking",,
evt_0107,sess_20260823_075720,S04,4,24.76,24.76,198,198,motion_spurt,20.0,2500.4,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 37.4%, Velocity: 0.0px/s)",,
evt_0108,sess_20260823_075720,S04,4,24.88,24.88,199,199,motion_spurt,20.0,2520.2,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 35.6%, Velocity: 0.0px/s)",,
evt_0109,sess_20260823_075720,S04,4,25.01,25.01,200,200,motion_spurt,20.0,2540.0,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 34.1%, Velocity: 0.0px/s)",,
evt_0110,sess_20260823_075720,S04,4,25.13,25.13,201,201,motion_spurt,20.0,2559.8,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 32.9%, Velocity: 0.0px/s)",,
evt_0111,sess_20260823_075720,S04,4,25.26,25.26,202,202,motion_spurt,20.0,2579.6,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 32.2%, Velocity: 0.0px/s)",,
evt_0112,sess_20260823_075720,S04,4,25.38,25.38,203,203,motion_spurt,20.0,2599.4,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 31.2%, Velocity: 0.0px/s)",,
evt_0113,sess_20260823_075720,S04,4,25.51,25.51,204,204,object_unregistered,40.0,2639.2,0.4,critical,"Unregistered object (chair) appeared at S04 at 00:25, not present during calibration",,
evt_0114,sess_20260823_075720,S04,4,25.51,25.51,204,204,motion_spurt,20.0,2659.2,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 31.1%, Velocity: 0.0px/s)",,
evt_0115,sess_20260823_075720,S04,4,25.63,25.63,205,205,motion_spurt,20.0,2679.1,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 30.1%, Velocity: 0.0px/s)",,
evt_0116,sess_20260823_075720,S04,4,25.13,26.13,184,209,head_turn,10.0,2688.3,0.95,critical,"Head turned left, 5.9 deviations from own baseline, held 1.0s",/api/clips/evt_0116,/api/thumbs/evt_0116
evt_0117,sess_20260823_075720,S04,4,26.26,26.26,210,210,object_unregistered,40.0,2728.1,0.42,warning,"Unregistered object (chair) appeared at S04 at 00:26, not present during calibration",,
evt_0118,sess_20260823_075720,S04,4,26.51,26.51,212,212,object_unregistered,40.0,2767.7,0.43,warning,"Unregistered object (chair) appeared at S04 at 00:26, not present during calibration",,
evt_0119,sess_20260823_075720,S04,4,26.76,26.76,214,214,object_unregistered,40.0,2807.4,0.42,warning,"Unregistered object (chair) appeared at S04 at 00:26, not present during calibration",,
evt_0120,sess_20260823_075720,S04,4,26.76,26.76,214,214,object_unregistered,40.0,2847.4,0.41,warning,"Unregistered object (chair) appeared at S04 at 00:26, not present during calibration",,
evt_0121,sess_20260823_075720,S04,4,27.01,27.01,216,216,object_unregistered,40.0,2887.0,0.34,warning,"Unregistered object (chair) appeared at S04 at 00:27, not present during calibration",,
evt_0122,sess_20260823_075720,S04,4,27.26,27.26,218,218,object_unregistered,40.0,2926.6,0.35,warning,"Unregistered object (chair) appeared at S04 at 00:27, not present during calibration",,
evt_0123,sess_20260823_075720,S04,4,27.51,27.51,220,220,object_unregistered,40.0,2966.2,0.37,warning,"Unregistered object (chair) appeared at S04 at 00:27, not present during calibration",,
evt_0124,sess_20260823_075720,S04,4,27.51,27.51,220,220,object_unregistered,40.0,3006.2,0.36,warning,"Unregistered object (bottle) appeared at S04 at 00:27, not present during calibration",,
evt_0125,sess_20260823_075720,S04,4,27.51,27.51,220,220,motion_spurt,20.0,3026.2,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 30.7%, Velocity: 0.0px/s)",,
evt_0126,sess_20260823_075720,S04,4,27.63,27.63,221,221,motion_spurt,20.0,3046.1,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 30.7%, Velocity: 0.0px/s)",,
evt_0127,sess_20260823_075720,S04,4,27.76,27.76,222,222,motion_spurt,20.0,3065.9,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 30.5%, Velocity: 0.0px/s)",,
evt_0128,sess_20260823_075720,S04,4,27.88,27.88,223,223,motion_spurt,20.0,3085.7,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 30.2%, Velocity: 0.0px/s)",,
evt_0129,sess_20260823_075720,S04,4,28.01,28.01,224,224,object_unregistered,40.0,3125.5,0.41,warning,"Unregistered object (bottle) appeared at S04 at 00:28, not present during calibration",,
evt_0130,sess_20260823_075720,S04,4,28.01,28.01,224,224,object_unregistered,40.0,3165.5,0.32,warning,"Unregistered object (chair) appeared at S04 at 00:28, not present during calibration",,
evt_0131,sess_20260823_075720,S04,4,28.01,28.01,224,224,object_unregistered,40.0,3205.5,0.3,warning,"Unregistered object (mouse) appeared at S04 at 00:28, not present during calibration",,
evt_0132,sess_20260823_075720,S04,4,28.01,28.01,224,224,motion_spurt,20.0,3225.5,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 30.2%, Velocity: 0.0px/s)",,
evt_0133,sess_20260823_075720,S04,4,28.13,28.13,225,225,motion_spurt,20.0,3245.3,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 32.4%, Velocity: 0.0px/s)",,
evt_0134,sess_20260823_075720,S04,4,28.26,28.26,226,226,object_unregistered,40.0,3285.1,0.39,warning,"Unregistered object (chair) appeared at S04 at 00:28, not present during calibration",,
evt_0135,sess_20260823_075720,S04,4,28.26,28.26,226,226,object_unregistered,40.0,3325.1,0.36,warning,"Unregistered object (bottle) appeared at S04 at 00:28, not present during calibration",,
evt_0136,sess_20260823_075720,S04,4,28.26,28.26,226,226,motion_spurt,20.0,3345.1,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 33.8%, Velocity: 0.0px/s)",,
evt_0137,sess_20260823_075720,S04,4,28.38,28.38,227,227,motion_spurt,20.0,3364.9,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 33.9%, Velocity: 0.0px/s)",,
evt_0138,sess_20260823_075720,S04,4,28.51,28.51,228,228,object_unregistered,40.0,3404.7,0.31,warning,"Unregistered object (bottle) appeared at S04 at 00:28, not present during calibration",,
evt_0139,sess_20260823_075720,S04,4,28.51,28.51,228,228,motion_spurt,20.0,3424.7,0.75,warning,"Abnormal rapid motion detected at S04 (Energy: 31.8%, Velocity: 0.0px/s)",,
evt_0140,sess_20260823_075720,S04,4,28.51,29.38,214,235,candidate_talking,40.0,3463.4,0.85,critical,Candidate turned towards S02 (talking / mutual gaze observed for 0.9s),,
evt_0141,sess_20260823_075720,S04,4,29.76,29.76,238,238,object_unregistered,40.0,3502.9,0.32,warning,"Unregistered object (chair) appeared at S04 at 00:29, not present during calibration",,
evt_0142,sess_20260823_075720,S04,4,32.01,32.01,256,256,object_unregistered,40.0,3539.5,0.36,warning,"Unregistered object (chair) appeared at S04 at 00:32, not present during calibration",,
evt_0143,sess_20260823_075720,S04,4,32.26,32.26,258,258,object_unregistered,40.0,3579.1,0.35,warning,"Unregistered object (chair) appeared at S04 at 00:32, not present during calibration",,
evt_0144,sess_20260823_075720,S04,4,32.51,32.51,260,260,object_unregistered,40.0,3618.7,0.35,warning,"Unregistered object (chair) appeared at S04 at 00:32, not present during calibration",,
evt_0145,sess_20260823_075720,S04,4,32.76,32.76,262,262,object_unregistered,40.0,3658.4,0.33,warning,"Unregistered object (chair) appeared at S04 at 00:32, not present during calibration",,
evt_0146,sess_20260823_075720,S04,4,33.01,33.01,264,264,object_unregistered,40.0,3698.0,0.36,warning,"Unregistered object (chair) appeared at S04 at 00:33, not present during calibration",,
